馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フェリチタ,牝2,佐々木,栗東・鈴木孝,,5.8,3,,,,440(0),,,,,,,タワーオブロンドン,ハーツクライ,,
2,2,ラストモーメント,牡2,古川吉,栗東・北出,,55.5,8,,,,432(0),,,,,,,ゴールドドリーム,タイキシャトル,,
3,3,コックニー,牡2,横山武,美浦・田中剛,,1.8,1,,,,488(0),,,,,,,タワーオブロンドン,Doyen,,
4,4,レインボースター,牝2,舟山,栗東・加藤公,,20.0,5,,,,406(0),,,,,,,キズナ,ブライアンズタイム,,
5,5,ゴートゥービッツン,牝2,遠藤,美浦・伊藤伸,,137.5,10,,,,414(0),,,,,,,ダノンスマッシュ,ハービンジャー,,
6,6,キチロクタワー,牡2,長浜,美浦・松永康,,55.8,9,,,,444(0),,,,,,,タワーオブロンドン,アグネスタキオン,,
7,7,リアルジャパン,牡2,和田陽,栗東・大橋,,24.8,6,,,,450(0),,,,,,,シスキン,Pioneerof the Nile,,
8,7,クリアストライク,牡2,小沢,栗東・田中克,,3.2,2,,,,482(0),,,,,,,Mehmas,Anjaal,,
9,8,トーセンルルド,牝2,横山琉,美浦・杉浦,,25.5,7,,,,448(0),,,,,,,ハイランドリール,Red Runner,,
10,8,ブレイヴアーサー,牡2,丹内,美浦・奥平,,17.1,4,,,,500(0),,,,,,,ビッグアーサー,Mineshaft,,
