コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*9,15,11)1(2,13)(7,12)(8,14,10)16(5,6)-3=4"
4コーナー,"(*9,15)(1,11)-(7,2,13)(8,12,10)(5,14)(6,16)-3-4"
