馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フジフォンテ,牡5,井上,美浦・粕谷,追込,125.2,11,13,障害4歳以上未勝利,14.3,468(+4),福島,22,中2週,Y,,3,ロージズインメイ,メイショウオウドウ,,B
2,2,ギャラクシーナイト,牡5,,美浦・菊沢,差し,28.0,8,16,,42.8,516(+4),中山,125,中17週,Y,,3,ドゥラメンテ,シンボリクリスエス,,
3,3,タイクーン,牡5,中村,栗東・本田,差し,60.1,9,14,障害4歳以上未勝利,13.5,526(-6),新潟,15,中1週,Y,,3,ドゥラメンテ,シングスピール,,
4,4,トーセンアウローラ,牡4,坂口,美浦・尾形,先行,9.3,5,8,障害4歳以上未勝利,13.6,452(-8),小倉,70,中9週,Y,,3,マクマホン,ネオユニヴァース,,
5,5,クラウンローゼン,牡4,水沼,美浦・奥平,差し,87.8,10,9,4歳以上1勝クラス,39.7,480(-8),中山,127,中17週,Y,,3,ハービンジャー,ロサード,,
6,6,ドラミモン,牡6,五十嵐,美浦・田村,差し,14.8,7,7,3歳以上1勝クラス,36.5,458(+6),東京,189,中26週,Y,Y,3,ドゥラメンテ,ネオユニヴァース,,B
7,6,プリモスペランツァ,牡5,田村,栗東・中竹,差し,5.3,3,6,障害4歳以上未勝利,13.7,506(-6),小倉,78,中10週,Y,,3,エスケンデレヤ,ダンスインザダーク,,
8,7,ラストドラフト,牡8,上野,美浦・戸田,差し,3.2,1,14,,35.2,474(+8),東京,336,中47週,Y,Y,3,ノヴェリスト,ディープインパクト,,
9,7,プラチナムレイアー,牡6,小牧加,栗東・河嶋,,3.5,2,5,障害4歳以上未勝利,13.3,500(+4),福島,22,中2週,Y,,3,マツリダゴッホ,アグネスデジタル,,B
10,8,デザートスター,セ5,石神深,美浦・武井,先行,8.2,4,10,4歳以上1勝クラス,37.5,462(+2),福島,35,中4週,Y,,3,サトノアラジン,ジャングルポケット,,
11,8,アンクルブラック,牡4,高田,栗東・高橋亮,差し,9.5,6,8,障害4歳以上未勝利,13.4,472(+4),福島,35,中4週,Y,,3,キタサンブラック,ダンスインザダーク,,
