着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ジャスティンミラノ,牡3,57.0,戸崎圭,1:48.0,,4,6.6,32.6,栗東友道,502(+2)
2,8,9,ジャンタルマンタル,牡3,57.0,川田,1:48.2,1.1/2,1,2.5,32.6,栗東高野,492(+2)
3,7,7,パワーホール,牡3,57.0,田辺,1:48.4,1,9,151.2,33.5,栗東昆,470(-8)
4,2,2,ディマイザキッド,牡3,57.0,キング,1:48.7,1.3/4,8,62.4,32.5,美浦清水英,446(0)
5,6,6,エコロヴァルツ,牡3,57.0,武豊,1:48.7,アタマ,3,5.3,33.1,栗東牧浦,496(+4)
6,1,1,ベラジオボンド,牡3,57.0,岩田望,1:48.8,3/4,5,7.3,32.9,栗東上村,476(-6)
7,4,4,ミスタージーティー,牡3,57.0,坂井,1:48.9,1/2,2,4.8,33.0,栗東矢作,476(+2)
8,3,3,フォスターボンド,牡3,57.0,横山武,1:49.3,2.1/2,7,29.5,33.1,美浦中川,530(+16)
9,8,10,エンヤラヴフェイス,牡3,57.0,キング,1:49.3,アタマ,10,178.6,33.9,栗東森田,488(0)
10,5,5,ショーマンフリート,牡3,57.0,ルメー,1:49.6,1.3/4,6,8.5,33.8,美浦手塚,496(-8)
