着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,テイエムタリスマ,牡4,58.0,小林美,0:58.9,,6,15.7,36.0,栗東高橋一,468(-2)
2,7,10,クーデール,牝3,53.0,鮫島駿,0:59.0,3/4,1,2.4,36.0,栗東坂口,434(-4)
3,6,7,クラリティスケール,牝6,56.0,松本,0:59.0,ハナ,11,31.5,35.1,栗東藤野,460(+10)
4,8,11,サベージラヴ,牝4,56.0,吉田隼,0:59.1,1/2,8,17.7,35.9,美浦伊藤圭,472(+4)
5,6,8,ジーベック,牡4,58.0,松岡,0:59.4,1.3/4,4,11.6,35.9,栗東矢作,450(-10)
6,4,4,サイレンスゴールド,牡5,58.0,斎藤,0:59.4,クビ,5,11.9,35.9,栗東杉山佳,522(+12)
7,8,12,ルーラルハピネス,牝5,56.0,藤岡佑,0:59.5,クビ,2,3.9,35.4,美浦伊藤大,470(0)
8,5,6,サンディブロンド,牝4,56.0,丹内,0:59.6,1/2,7,15.7,36.4,美浦鈴木慎,494(+4)
9,2,2,ヒストリアイ,セ4,58.0,佐々木,0:59.7,3/4,3,8.4,36.2,美浦堀,536(-6)
10,5,5,ニルアドミラリ,セ7,58.0,鷲頭,0:59.8,クビ,12,106.1,36.0,美浦和田郎,566(+2)
11,1,1,ヴェラリーシャ,牝4,56.0,黛,1:00.0,1,9,22.2,37.1,美浦伊藤圭,484(+4)
12,3,3,サザンカ,牝4,56.0,古川奈,1:00.3,2,10,27.9,37.1,栗東角田,476(+2)
