券種,組み合わせ,配当,人気
単勝,3,1160,5
複勝,3,400,5
複勝,8,230,2
複勝,13,410,7
枠連,3-6,2990,12
馬連,3-8,3620,13
ワイド,3-8,1240,11
ワイド,3-13,3110,35
ワイド,8-13,1370,14
馬単,3-8,7730,27
3連複,3-8-13,14510,55
3連単,3-8-13,92050,300
