券種,組み合わせ,配当,人気
単勝,13,780,3
複勝,13,250,3
複勝,11,110,1
複勝,4,640,11
枠連,6-7,670,2
馬連,11-13,820,2
ワイド,11-13,430,2
ワイド,4-13,3750,42
ワイド,4-11,1680,14
馬単,13-11,2120,6
3連複,4-11-13,13160,44
3連単,13-11-4,49490,143
