馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラッキーバック,牡3,吉村,栗東・西村,差し,27.1,9,5,3歳1勝クラス,38.5,508(-4),阪神,49,中6週,Y,,3,タワーオブロンドン,ドゥラメンテ,,B
2,1,カフジクロミエ,牝3,柴田裕,栗東・中竹,差し,49.8,12,7,3歳1勝クラス,36.7,460(+2),阪神,22,中2週,Y,,3,Omaha Beach,Unbridled's Song,,
3,2,ハードシングス,牡3,岩田望,栗東・小崎,差し,37.8,10,1,3歳未勝利,37.6,464(+2),京都,98,中13週,Y,,3,ゴールドドリーム,Gone West,,
4,2,ダンシングドール,牝3,森田,栗東・牧田,追込,11.5,6,4,,34.8,454(+2),阪神,15,中1週,Y,,3,ヴァンセンヌ,スタチューオブリバティ,,
5,3,エスカレイト,牝3,高杉,栗東・小栗,追込,62.0,13,8,3歳1勝クラス,37.6,446(-2),阪神,36,中4週,Y,,3,ロードカナロア,Tapit,,
6,3,ブロンテス,牡3,古川吉,栗東・大根田,差し,9.9,5,10,3歳1勝クラス,36.6,476(-6),阪神,22,中2週,Y,,3,ミスチヴィアスアレックス,ストラヴィンスキー,,
7,4,ゴールデンバランス,牡3,松山,栗東・杉山晴,,4.1,1,6,3歳1勝クラス,39.5,520(0),阪神,49,中6週,Y,,3,レイデオロ,Medaglia d'Oro,,
8,4,リサシテーション,牡3,菱田,栗東・岡田,差し,21.8,8,1,3歳未勝利,36.6,464(-2),中京,15,中1週,Y,,3,リオンディーズ,ワイルドラッシュ,,
9,5,ワイドグンサ,牡3,西村淳,栗東・庄野,先行,15.6,7,1,3歳未勝利,36.5,446(-8),京都,77,中10週,Y,,2,ニューイヤーズデイ,ノヴェリスト,,
10,5,アンプイットアップ,牡3,団野,美浦・岩戸,先行,87.8,14,7,3歳1勝クラス,38.2,494(+4),阪神,36,中4週,Y,,3,ディスクリートキャット,Hard Spun,,
11,6,スターオブロンドン,牡3,坂井,栗東・矢作,差し,5.5,3,4,3歳1勝クラス,36.5,476(0),阪神,22,中2週,Y,,3,タワーオブロンドン,Sea The Stars,,
12,6,タマモヒロイン,牝3,田口,栗東・緒方,逃げ,180.5,16,1,関ヶ原宿特,38.9,446(+1),笠松,25,中3週,,,2,ミスチヴィアスアレックス,シニスターミニスター,,
13,7,ラエトゥス,牝3,鮫島駿,美浦・斎藤誠,差し,164.8,15,7,,37.1,454(-14),京都,64,中8週,Y,,3,ルヴァンスレーヴ,オルフェーヴル,,
14,7,テーオーパーセル,牡3,藤懸,栗東・宮,先行,4.5,2,1,3歳未勝利,37.4,450(-12),京都,57,中7週,Y,,2,バンブーエール,ロージズインメイ,,
15,8,アンティミスト,牡3,津村,美浦・鈴木伸,差し,45.8,11,3,3歳1勝クラス,37.6,510(-10),中山,36,中4週,Y,,3,カラヴァッジオ,アグネスゴールド,,
16,8,ポッドリプル,牡3,荻野極,栗東・辻野,差し,6.0,4,1,3歳未勝利,36.3,464(-2),阪神,22,中2週,Y,,3,コントレイル,Charm Spirit,,
