馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コーチェラバレー,牡3,西村淳,栗東・安田,差し,107.0,15,1,,33.9,438(-4),阪神,43,中5週,Y,,3,キズナ,Myboycharlie,
2,1,アマキヒ,牡3,戸崎圭,美浦・国枝,差し,45.9,12,1,,35.0,492(0),新潟,70,中9週,Y,,3,ブラックタイド,キングカメハメハ,
3,2,ライトトラック,牡3,和田竜,栗東・友道,差し,41.9,11,5,,33.0,474(-4),阪神,35,中4週,Y,,3,キタサンブラック,Medaglia d'Oro,
4,2,ヤマニンブークリエ,牡3,横山典,栗東・松永幹,差し,14.1,7,2,,34.4,516(0),中山,41,中5週,Y,,3,キタサンブラック,チチカステナンゴ,
5,3,ジョバンニ,牡3,松山,栗東・杉山晴,先行,11.9,6,3,,33.1,478(+2),阪神,35,中4週,Y,,3,エピファネイア,Footstepsinthesand,
6,3,ミラージュナイト,牡3,藤岡佑,栗東・辻野,差し,15.2,8,1,,36.2,492(+6),札幌,57,中7週,Y,,3,バゴ,ディープインパクト,
7,4,ショウヘイ,牡3,岩田望,栗東・友道,先行,7.9,3,2,,32.9,472(+8),阪神,35,中4週,Y,,3,サートゥルナーリア,オルフェーヴル,
8,4,レクスノヴァス,牡3,横山和,栗東・上村,先行,20.4,10,1,,36.4,484(-6),札幌,70,中9週,Y,,3,キタサンブラック,キングカメハメハ,
9,5,エネルジコ,牡3,ルメー,美浦・高柳瑞,差し,3.8,1,2,,32.9,456(-12),新潟,56,中7週,Y,,3,ドゥラメンテ,Noverre,
10,5,ジーティーアダマン,牡3,北村友,栗東・上村,,85.2,14,11,,36.2,492(0),中山,41,中5週,Y,,3,ルーラーシップ,マンハッタンカフェ,
11,6,マイユニバース,牡3,武豊,栗東・武幸,,9.1,4,1,,34.1,464(-2),中山,36,中4週,Y,,3,レイデオロ,ネオユニヴァース,
12,6,ゲルチュタール,牡3,坂井,栗東・杉山晴,先行,9.2,5,1,,34.8,524(+8),新潟,57,中7週,Y,,3,ブリックスアンドモルタル,ゼンノロブロイ,
13,7,アロンディ,牡3,団野,栗東・武英,差し,214.4,17,1,3歳以上1勝クラス,34.5,452(0),阪神,29,中3週,Y,,3,ハービンジャー,エピファネイア,
14,7,エキサイトバイオ,牡3,荻野極,栗東・今野,差し,82.6,13,1,,34.8,480(+8),福島,119,中16週,Y,,3,レイデオロ,ゼンノロブロイ,
15,7,エリキング,牡3,川田,栗東・中内田,差し,4.3,2,1,,32.3,508(-2),阪神,35,中4週,Y,,3,キズナ,High Chaparral,
16,8,ラーシャローム B,牡3,岩田康,美浦・奥村武,差し,179.1,16,1,3歳以上1勝クラス,35.1,470(-8),札幌,71,中9週,Y,,3,トーセンラー,ハービンジャー,
17,8,レイヤードレッド,牡3,嶋田,美浦・手塚久,先行,265.1,18,1,3歳以上1勝クラス,34.7,484(+8),中山,36,中4週,Y,,3,フィエールマン,スニッツェル,
18,8,レッドバンデ,牡3,佐々木,美浦・大竹,先行,17.4,9,3,,34.7,482(-4),中山,41,中5週,Y,,3,キズナ,Lord of England,
