馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オリーブグリーン,牡2,坂井,栗東・矢作,,2.9,1,,,,546(0),,,,,,,ヘニーヒューズ,シンボリクリスエス,,
2,2,フレイム,牡2,北村宏,美浦・伊藤大,,23.7,7,,,,510(0),,,,,,,パイロ,ゴールドアリュール,,
3,3,サザリーバスター,牡2,ビュイ,美浦・萩原,,10.6,5,,,,566(0),,,,,,,ドゥラメンテ,Redoute's Choice,,
4,4,フィールオーサム,牝2,菅原明,美浦・岩戸,,6.9,4,,,,440(0),門別,165,中23週,,,0,ルヴァンスレーヴ,ブラックタイド,,
5,4,メイショウコウベ,牡2,大野,美浦・和田勇,,30.8,9,,,,474(0),,,,,,,サトノアラジン,アイルハヴアナザー,,
6,5,トーアナカヨシ,牝2,菊沢,美浦・勢司,,140.6,11,,,,474(0),,,,,,,ホークビル,フジキセキ,,
7,5,ジーティービート,牡2,三浦,美浦・清水英,,56.5,10,,,,492(0),,,,,,,サトノアラジン,Camelot,,
8,6,エテオクロス,牡2,横山武,美浦・新開,,3.7,2,,,,526(0),,,,,,,サトノアラジン,オルフェーヴル,,
9,6,キョウエイタイコ,牝2,木幡巧,美浦・勢司,,171.7,13,,,,470(0),,,,,,,モーニン,ヴィクトワールピサ,,
10,7,ラファヴォリット,牝2,マーカ,美浦・黒岩,,30.6,8,,,,482(0),,,,,,,レイデオロ,エンパイアメーカー,,
11,7,ハバナローズ,牝2,小林凌,美浦・小西,,149.8,12,,,,496(0),,,,,,,マクフィ,ダンスインザダーク,,
12,8,グールマン,牡2,田辺,美浦・池上,,4.9,3,,,,542(0),,,,,,,ナダル,スペシャルウィーク,,
13,8,タイキクリエイター,牡2,,美浦・矢野,,18.7,6,,,,582(0),,,,,,,アメリカンペイトリオット,ヴィクトワールピサ,,
