コーナー,通過順
1コーナー,"12,13,3,6(1,5,7)15-8,9,11,2(4,14)-10"
2コーナー,"12,13(3,6)(1,5,7)15(9,8)11(2,4)14,10"
3コーナー,"(*12,13,6)(5,15)(3,7,8)(1,9)11-4(14,10)=2"
4コーナー,"(*13,6)(12,5,15)(3,7,8)9(4,1,11)(14,10)=2"
