着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,カンパニョーラ,牝6,56.0,吉田豊,1:10.9,,8,21.5,35.8,美浦伊坂,464(0)
2,8,15,コブラ,牡6,58.0,菅原明,1:10.9,アタマ,10,26.9,36.2,美浦菊沢,492(+6)
3,4,8,アンズアメ,牝3,55.0,坂井,1:10.9,アタマ,1,3.1,37.0,栗東高柳大,480(+4)
4,4,7,アシャカトベ,牡3,57.0,横山武,1:11.0,1/2,2,3.2,36.5,美浦小笠,532(0)
5,7,13,カフジエニアゴン,牝6,56.0,西村淳,1:11.2,1.1/2,11,59.5,37.7,栗東杉山佳,512(-2)
6,1,2,ルージュアズライト,牝5,56.0,荻野極,1:11.4,1.1/4,9,24.5,37.2,美浦森一,460(+4)
7,8,16,ムーム,牝4,56.0,川又,1:11.6,3/4,7,17.0,38.0,栗東杉山佳,472(-6)
8,7,14,メイショウコバト,牝5,56.0,柴田善,1:11.7,3/4,16,160.8,36.9,美浦和田勇,466(-6)
9,3,6,エリーズダイヤ,牝5,56.0,松岡,1:11.7,クビ,15,150.1,37.6,美浦戸田,494(0)
10,6,11,カウスリップ,牝3,55.0,横山和,1:11.9,3/4,6,14.0,38.4,美浦中舘,542(+6)
11,1,1,ニシノコニャック,牡6,58.0,菊沢,1:11.9,アタマ,14,113.3,37.4,美浦伊藤大,460(+6)
12,2,4,アイアムユウシュン,牡4,58.0,戸崎圭,1:12.6,4,4,9.8,38.6,美浦奥平,516(+6)
13,5,9,ワークソング,牡4,58.0,マーカ,1:12.7,3/4,3,8.3,38.8,栗東牧浦,482(-4)
14,3,5,グレタ,牝6,56.0,丹内,1:13.0,1.3/4,13,102.0,38.9,美浦清水英,480(+4)
15,6,12,ジャスパーノワール,牡4,58.0,団野,1:13.1,クビ,5,12.0,39.4,栗東森秀,516(+4)
16,2,3,ネグレスコ,牝4,56.0,石橋脩,1:13.5,2.1/2,12,70.1,40.1,栗東西園正,484(-4)
