馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ユーカリグニー,牡4,難波,栗東・大根田,差し,29.3,8,7,障害4歳以上未勝利,13.7,498(+4),小倉,57,中7週,Y,,3,アドマイヤムーン,シンボリクリスエス,,
2,2,タマモエース,牡5,小野寺,栗東・川村,差し,4.7,3,4,障害4歳以上未勝利,14.0,490(-2),阪神,22,中2週,Y,,3,ワールドエース,サウスヴィグラス,,
3,3,ソルドラード,セ8,五十嵐,美浦・蛯名正,差し,14.6,5,10,,38.0,510(+12),福島,155,中21週,Y,,3,ロードカナロア,シンボリクリスエス,,
4,4,レッドスパロー,牡6,上野,美浦・水野,差し,39.9,9,15,,41.9,510(+6),阪神,120,中16週,Y,,3,オルフェーヴル,シンボリクリスエス,,
5,5,キリシマタウン,牡5,水沼,美浦・天間,差し,130.7,10,16,4歳以上1勝クラス,38.5,472(+14),京都,92,中12週,Y,,3,トゥザワールド,サクラバクシンオー,,
6,6,トランシルヴァニア,セ7,坂口,美浦・田中剛,差し,18.7,6,9,,36.5,494(-2),新潟,238,中33週,Y,Y,3,オルフェーヴル,Real Quiet,,
7,6,モーソンピーク,牡7,,美浦・国枝,差し,7.3,4,15,,35.4,506(+12),東京,175,中24週,Y,,3,ディープインパクト,Fastnet Rock,,
8,7,ヴィナクローナ,牡4,大江圭,美浦・武市,先行,22.0,7,10,障害4歳以上未勝利,13.8,482(0),小倉,63,中8週,Y,,3,サトノクラウン,キングカメハメハ,,
9,7,パープルアドミラル,牡4,中村,美浦・堀内,追込,164.3,11,9,障害4歳以上未勝利,14.5,432(-4),中山,14,中1週,Y,,3,シビルウォー,マンハッタンカフェ,,
10,8,ゴールドブリーズ,牡6,石神深,美浦・深山,,2.6,1,3,障害4歳以上未勝利,13.7,514(+10),阪神,28,中3週,Y,,3,トゥザワールド,スターリングローズ,,
11,8,レッドバロッサ,セ5,小牧加,栗東・音無,差し,3.5,2,11,,35.3,502(-6),中山,36,中4週,Y,,3,ドレフォン,ディープインパクト,,
