券種,組み合わせ,配当,人気
単勝,5,1510,5
複勝,5,310,5
複勝,14,110,1
複勝,15,480,8
枠連,3-8,1270,5
馬連,5-14,1340,4
ワイド,5-14,680,7
ワイド,5-15,3720,33
ワイド,14-15,760,9
馬単,5-14,5090,16
3連複,5-14-15,7870,24
3連単,5-14-15,60480,163
