券種,組み合わせ,配当,人気
単勝,1,140,1
複勝,1,110,1
複勝,4,190,2
複勝,8,1060,11
枠連,1-4,580,3
馬連,1-4,590,2
ワイド,1-4,280,2
ワイド,1-8,2180,21
ワイド,4-8,7800,44
馬単,1-4,710,1
3連複,1-4-8,14410,37
3連単,1-4-8,33530,106
