馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クロドラバール B,セ4,鮫島駿,栗東・杉山晴,,30.4,6,10,,38.9,518(+2),函館,57,中7週,Y,,3,ロードカナロア,エンパイアメーカー,
2,2,ズバットマサムネ,セ4,川又,栗東・杉山佳,先行,165.0,12,14,,39.7,496(+6),中京,44,中5週,Y,,3,キンシャサノキセキ,スニッツェル,
3,3,キャッスルレイク,牝3,高杉,栗東・松下,先行,40.8,7,11,,35.1,464(+2),小倉,57,中7週,Y,,3,サートゥルナーリア,ディープインパクト,
4,4,フレイミングパイ,牝4,池添,栗東・中竹,先行,52.8,9,7,,37.3,460(+10),中京,44,中5週,Y,,3,リアルインパクト,パイロ,
5,4,ロードトレゾール,牡4,西塚,栗東・清水久,,50.1,8,9,,33.4,540(-6),新潟,15,中1週,Y,,3,ロードカナロア,Sea The Stars,
6,5,シリウス,牡4,団野,栗東・佐藤悠,先行,23.4,5,11,,38.6,472(+8),新潟,50,中6週,Y,,3,ダノンレジェンド,バブルガムフェロー,
7,5,フォルティーナ,牝5,太宰,栗東・石橋,差し,137.2,11,6,,35.6,436(-4),小倉,64,中8週,Y,,3,ミッキーアイル,サウスヴィグラス,
8,6,フィドルファドル,牝3,西村淳,栗東・矢作,先行,4.0,2,1,3歳以上1勝クラス,36.3,462(+10),中京,43,中5週,Y,,3,サトノアラジン,フレンチデピュティ,
9,6,ランウインディ,牝4,国分優,栗東・中尾,先行,54.6,10,5,,36.9,458(-2),中京,16,中1週,Y,,3,エスポワールシチー,ベーカバド,
10,7,ゲッティヴィラ,牡3,吉村,栗東・小栗,先行,5.9,3,7,,35.7,444(0),小倉,64,中8週,Y,,3,Frosted,Into Mischief,
11,7,バンブトンプロ,牡5,秋山稔,美浦・粕谷,差し,445.7,13,10,3歳以上2勝クラス,36.6,494(+6),新潟,37,中4週,Y,,3,マクフィ,ナリタトップロード,
12,8,プレアデスグループ,牝4,松山,栗東・吉岡,先行,12.8,4,4,,36.5,444(0),新潟,23,中2週,Y,,3,サトノアラジン,マジェスティックウォリアー,
13,8,ヤマニンシュラ,牡3,川田,栗東・斉藤崇,,1.7,1,1,3歳以上1勝クラス,35.9,470(0),中京,30,中3週,Y,,3,ダイワメジャー,フレンチデピュティ,
