コーナー,通過順
1コーナー,"3-9=2(6,8)4,5,1,7-10"
2コーナー,"3-9-8(2,6)-4,5,1(10,7)"
3コーナー,"(*3,9)(2,6,8)(4,5,7)1,10"
4コーナー,"(3,*9,8)(2,6)7(4,5,1)10"
