券種,組み合わせ,配当,人気
単勝,11,1080,6
複勝,11,380,5
複勝,9,250,3
複勝,12,400,6
枠連,5-6,1940,10
馬連,9-11,3140,12
ワイド,9-11,950,9
ワイド,11-12,1850,24
ワイド,9-12,1330,15
馬単,11-9,6500,23
3連複,9-11-12,12080,44
3連単,11-9-12,69960,230
