馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベルベルコンパス B,牡3,北村友,栗東・小栗,先行,51.9,9,10,,38.6,544(+2),中山,35,中4週,Y,,3,ヘニーヒューズ,ディープインパクト,
2,2,サイモンシュバリエ,牡3,川須,栗東・梅田,先行,384.8,13,8,3歳1勝クラス,39.6,474(0),阪神,21,中2週,Y,,2,シニスターミニスター,ネオユニヴァース,
3,3,ナンヨーパワフル,牡3,鮫島駿,栗東・松永幹,,109.0,11,4,3歳1勝クラス,39.2,548(+8),京都,83,中11週,Y,,3,ナダル,キャプテンスティーヴ,
4,4,カナルビーグル B,牡3,吉村,栗東・佐藤悠,先行,6.0,3,1,3歳1勝クラス,38.5,500(+6),阪神,41,中5週,Y,,3,リアルスティール,Include,
5,4,メイショウズイウン,牡3,武豊,栗東・本田,先行,5.7,2,2,,36.6,498(+14),中山,35,中4週,Y,,3,ホッコータルマエ,エンパイアメーカー,
6,5,ゴッドエスパーダ,牡3,角田和,栗東・角田,先行,40.2,8,1,3歳1勝クラス,39.0,474(-6),中山,27,中3週,Y,,3,レイデオロ,ハーツクライ,
7,5,スマートカイロス,牡3,岩田望,栗東・矢作,先行,67.3,10,1,3歳未勝利,39.5,518(-8),中山,13,中1週,Y,,1,シニスターミニスター,サウスヴィグラス,
8,6,クレーキング,牡3,レーン,美浦・中舘,先行,1.6,1,1,3歳1勝クラス,37.2,496(+12),中山,98,中13週,Y,,3,ナダル,キングカメハメハ,
9,6,ヒルノハンブルク B,牡3,坂井,栗東・武英,差し,33.7,7,1,3歳1勝クラス,38.0,460(-2),阪神,21,中2週,Y,,3,ナダル,ステイゴールド,
10,7,ベリタバグス,牡3,藤岡佑,美浦・森一,先行,27.2,6,3,3歳1勝クラス,38.0,478(+2),阪神,27,中3週,Y,,3,Kantharos,Smart Strike,
11,7,テスティモーネ,牡3,菱田,栗東・大根田,先行,9.6,4,1,3歳1勝クラス,37.6,512(0),阪神,27,中3週,Y,,3,ドレフォン,サウスヴィグラス,
12,8,ヴィリアリート,牝3,和田竜,栗東・西村,先行,13.6,5,8,,37.0,532(-6),東京,69,中9週,Y,,3,ナダル,ゴールドアリュール,
13,8,チュウジョウ,牡3,シュタ,栗東・杉山佳,差し,152.3,12,6,3歳1勝クラス,38.8,500(-4),中京,97,中13週,Y,,3,アドマイヤマーズ,ホワイトマズル,
