コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*12,14)(5,6,8)(3,9,15)(2,1,11)(4,10,7)(13,16)"
4コーナー,"14,12(5,6,8)(3,15)11(1,9,7)4(13,10,16)2"
