馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バレエマスター,牡5,斎藤,栗東・梅田,差し,24.8,8,6,,33.4,466(-10),阪神,133,中18週,Y,,3,スピルバーグ,スウェプトオーヴァーボード,
2,2,キングダムウイナー,牡7,丸田,栗東・藤野,追込,192.3,14,11,,35.4,508(+2),阪神,134,中18週,Y,,3,ディープインパクト,Mutakddim,
3,3,ヴィルヘルム,牡6,北村友,栗東・小椋,先行,35.4,10,14,,37.9,512(-4),阪神,147,中20週,Y,,3,エピファネイア,アドマイヤベガ,
4,3,ミカッテヨンデイイ,牝4,西村太,美浦・堀内,先行,13.3,6,9,,34.2,424(+4),東京,64,中8週,Y,,3,イスラボニータ,ステイゴールド,
5,4,タイセイキューティ,牝4,,美浦・奥村武,差し,58.5,11,13,,34.6,474(+6),新潟,28,中3週,Y,,3,ダンカーク,ダイワメジャー,
6,4,リバートゥルー,牝4,吉田豊,美浦・久保田,差し,10.9,5,3,,34.8,462(+2),東京,63,中8週,Y,,3,レッドファルクス,ヴィクトワールピサ,
7,5,ドグマ,牡5,荻野極,美浦・上原佑,差し,61.9,12,15,,36.2,500(0),新潟,28,中3週,Y,,3,キタサンブラック,ブライアンズタイム,
8,5,タイゲン,牡5,和田竜,栗東・平田,差し,34.8,9,9,,34.7,472(-2),新潟,28,中3週,Y,,3,アジアエクスプレス,ディープインパクト,
9,6,テンノメッセージ B,牝4,石橋脩,栗東・高柳大,差し,7.5,4,12,,34.5,474(+2),東京,64,中8週,Y,,3,ルーラーシップ,サンデーサイレンス,
10,6,ウインエクレール,牝5,松岡,美浦・畠山,差し,19.4,7,4,,35.5,494(-2),福島,42,中5週,Y,,3,ディープインパクト,アドマイヤコジーン,
11,7,テーオーグランビル,牡4,菅原明,栗東・上村,差し,4.4,2,12,,35.4,496(-4),京都,84,中11週,Y,,3,Lea,Tapit,
12,7,ゴートゥファースト,牡4,津村,栗東・新谷,先行,2.6,1,1,,33.5,484(+10),東京,105,中14週,Y,,3,ルーラーシップ,アグネスタキオン,
13,8,イティネラートル,牝4,武藤,栗東・長谷川,,65.2,13,17,,35.4,424(+4),新潟,28,中3週,Y,,3,キズナ,High Chaparral,
14,8,レッドロワ,セ6,杉原,美浦・木村,差し,6.6,3,8,,34.1,476(-12),東京,112,中15週,Y,,3,ディープインパクト,Orpen,
