コーナー,通過順
1コーナー,"7-2-4(1,5)-8,3,6"
2コーナー,"7=2-4,1,5-8-3,6"
3コーナー,"7-2,4(1,5)-8,3-6"
4コーナー,"7(2,4)(1,5)-(8,3)6"
