コーナー,通過順
1コーナー,"9-10-3=8-(2,7)-4,1-(5,6)"
2コーナー,"9-10=3=8,7,2-(4,1)-5,6"
3コーナー,"(*9,10)-3=8,7-2,1,4(5,6)"
4コーナー,"(*9,10)-3=8,7,2,1-(5,6)4"
