馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベルウッドグラス B,牡4,木幡巧,美浦・牧,,13.7,6,1,4歳以上1勝クラス,38.8,488(0),東京,29,中3週,Y,,3,パイロ,キングカメハメハ,
2,2,トクシースタローン,牡5,内田博,美浦・辻,差し,3.1,1,2,4歳以上2勝クラス,37.8,502(+4),東京,22,中2週,Y,,3,ホッコータルマエ,シンボリクリスエス,
3,3,ショウサンキズナ,牡5,北村友,栗東・松下,差し,16.7,7,15,,38.7,518(-2),中京,77,中10週,Y,,3,キズナ,Grand Slam,
4,4,コウユーパパニニテ,牡5,吉田豊,美浦・辻,差し,42.8,8,15,4歳以上2勝クラス,41.6,526(+2),東京,22,中2週,Y,,3,トビーズコーナー,アフリート,
5,5,サハラヴァンクール B,牡6,田辺,美浦・和田勇,追込,57.9,10,8,4歳以上2勝クラス,37.8,484(0),東京,22,中2週,Y,,3,パイロ,ネオユニヴァース,
6,5,アメリカンエール B,セ6,武藤,美浦・戸田,追込,157.4,12,8,,37.5,488(0),新潟,28,中3週,Y,,3,Tapit,Broken Vow,
7,6,ロードディフィート,牡4,菅原明,美浦・和田勇,差し,75.9,11,10,,34.4,428(-6),新潟,29,中3週,Y,,3,デクラレーションオブウォー,ダイワメジャー,
8,6,キングサーガ B,セ7,オシェ,栗東・池江,差し,6.0,4,14,,38.1,494(-2),中京,85,中11週,Y,,3,キングカメハメハ,ディープインパクト,
9,7,ムジェロ,牡4,戸崎圭,栗東・藤原,先行,4.2,2,1,4歳以上1勝クラス,38.3,512(-2),小倉,112,中15週,Y,,3,ハーツクライ,Mineshaft,
10,7,フミヤングフェイス,牡4,松本,栗東・新谷,差し,5.1,3,5,4歳以上2勝クラス,37.5,506(-10),東京,22,中2週,Y,,3,シルバーステート,ホワイトマズル,
11,8,アンクラウデッド,牡6,,美浦・古賀,差し,57.5,9,8,4歳以上2勝クラス,37.1,504(+4),東京,43,中5週,Y,,3,ジャスタウェイ,ホワイトマズル,
12,8,ダノンヒューマ,牡4,岩田望,栗東・大久保,先行,7.5,5,1,4歳以上1勝クラス,37.1,476(+2),阪神,57,中7週,Y,,3,ミッキーロケット,ディープインパクト,
