着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,パトリックハンサム,牡5,58.0,丹内,1:59.6,,12,123.5,36.2,美浦菊沢,468(+4)
2,5,6,クレバーテースト,セ5,58.0,藤岡佑,1:59.6,ハナ,8,21.8,36.4,栗東武幸,448(-8)
3,7,9,タンゴバイラリン,牡3,55.0,大野,1:59.7,クビ,4,8.7,35.8,美浦栗田,506(0)
4,6,8,ブラックヴァール,牝4,56.0,横山和,2:00.5,5,3,5.7,37.1,美浦菊川,456(+6)
5,3,3,ギャンブルルーム,牡3,55.0,鮫島駿,2:00.6,クビ,1,2.8,35.7,栗東大久保,496(0)
6,6,7,ヴィンセドリス,牡4,58.0,横山武,2:00.7,1/2,7,16.1,35.9,栗東友道,498(+10)
7,7,10,マイノワール,牡3,55.0,武豊,2:00.8,3/4,5,12.3,35.5,栗東笹田,478(0)
8,5,5,カテリーナ,牝3,53.0,北村友,2:00.9,3/4,2,3.8,36.4,栗東田中克,470(+8)
9,8,12,ストップザタイム,牡5,58.0,池添,2:01.1,3/4,6,13.0,37.8,栗東昆,512(0)
10,4,4,ワレハウミノコ,牝4,56.0,斎藤,2:01.1,アタマ,11,44.6,35.6,栗東武英,456(+4)
11,1,1,リミットバスター,牡4,58.0,高倉,2:01.3,1,10,37.3,37.8,栗東杉山晴,518(+6)
12,2,2,シャドウソニック,牡4,58.0,菱田,2:01.3,クビ,9,33.4,35.7,栗東辻野,500(+6)
