コーナー,通過順
1コーナー,"7,8(4,11)9(3,12)(10,15)(6,5,16)(1,14)13,2"
2コーナー,"7(4,8)(9,11)(3,10,12)15,6,5(1,16)14(2,13)"
3コーナー,"(*7,8)(4,5,15)(9,11,12)3(6,10,16)(13,1)14-2"
4コーナー,"(*7,8)(5,15)4(9,11)(3,12,10)6(13,16)(14,1)-2"
