コーナー,通過順
1コーナー,"13,15(3,5)(4,10)(1,12,14)11-2-9,16-8-76"
2コーナー,"13,15,3,5(4,10)(12,14)(1,11)-2-9,16=8-76"
3コーナー,"(*13,15,5)(3,10)(4,12)(1,11,14)(9,2)16-8=76"
4コーナー,"(*13,15)(3,5)(4,10)12(1,11)(9,2,14)16-8=76"
