券種,組み合わせ,配当,人気
単勝,10,530,3
複勝,10,160,1
複勝,6,210,5
複勝,5,170,3
枠連,5-7,380,1
馬連,6-10,1820,9
ワイド,6-10,680,9
ワイド,5-10,510,5
ワイド,5-6,740,10
馬単,10-6,3580,15
3連複,5-6-10,3340,9
3連単,10-6-5,20630,56
