馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウインリブルマン,牡5,津村,栗東・飯田雄,先行,7.8,5,3,,33.6,520(+6),東京,35,中4週,Y,,3,エピファネイア,ダンスインザダーク,
2,2,パープルレディー,牝5,松岡,美浦・奥村武,差し,210.1,15,9,,35.5,424(0),新潟,48,中6週,Y,,3,ディープインパクト,ホワイトマズル,
3,2,ロジハービン,牡4,大野,美浦・国枝,差し,27.1,8,7,,33.0,544(-2),東京,35,中4週,Y,,3,ハービンジャー,ジャングルポケット,
4,3,セイウンプラチナ,牡4,,美浦・小桧山,,27.4,9,9,,36.5,514(+10),東京,48,中6週,Y,,3,ミッキーアイル,エリシオ,
5,3,グランディア,セ4,菅原明,栗東・中内田,追込,5.7,4,4,,34.2,472(-14),京都,28,中3週,Y,,3,ハービンジャー,サンデーサイレンス,
6,4,カーペンタリア,牝4,横山武,美浦・木村,差し,4.3,1,3,,33.5,494(-6),東京,195,中27週,Y,Y,3,ロードカナロア,Fastnet Rock,
7,4,アドマイヤハレー,牡5,マーカ,美浦・宮田,差し,29.6,10,14,,35.9,464(0),中山,70,中9週,Y,,3,モーリス,ディープインパクト,
8,5,エリオトローピオ,牝4,石川,美浦・深山,差し,53.8,12,7,,33.9,418(-2),東京,27,中3週,Y,,3,ゴールドシップ,ジェイドロバリー,
9,5,デコラシオン B,牡4,戸崎圭,美浦・高木,差し,4.4,2,5,,35.9,520(+8),中山,70,中9週,Y,,3,ロードカナロア,Acatenango,
10,6,ルドヴィクス,牡5,吉田豊,美浦・久保田,先行,35.5,11,13,,34.7,520(-2),東京,13,中1週,Y,,3,モーリス,シンボリクリスエス,
11,6,ボーンディスウェイ,牡4,木幡巧,美浦・牧,先行,15.4,6,8,,36.6,490(0),東京,61,中8週,Y,,3,ハーツクライ,プラティニ,
12,7,モリノカンナチャン,牝5,横山和,美浦・鈴木伸,追込,145.5,14,10,,33.8,456(0),東京,27,中3週,Y,,3,ハービンジャー,サンデーサイレンス,
13,7,レイトカンセイオー,牡4,丹内,美浦・和田勇,先行,21.0,7,1,,36.0,482(+12),札幌,125,中17週,Y,,3,ハービンジャー,ディープインパクト,
14,8,アールクインダム,牝6,北村宏,美浦・伊藤大,先行,53.9,13,2,,35.6,498(-4),中山,70,中9週,Y,,3,ローズキングダム,キャプテンスティーヴ,
15,8,カナテープ,牝4,田辺,美浦・堀,差し,5.1,3,3,,33.4,460(-6),東京,27,中3週,Y,,3,ロードカナロア,Royal Applause,
