券種,組み合わせ,配当,人気
単勝,12,280,1
複勝,12,140,1
複勝,15,400,7
複勝,10,180,2
枠連,6-8,800,3
馬連,12-15,3130,12
ワイド,12-15,1250,12
ワイド,10-12,320,1
ワイド,10-15,1600,20
馬単,12-15,5110,19
3連複,10-12-15,4310,8
3連単,12-15-10,22010,49
