着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ジャスティンアース,牡4,58.0,鮫島駿,1:24.6,,1,1.6,36.4,栗東杉山晴,478(-4)
2,4,8,ペプチドタイガー,牡5,58.0,岩田望,1:24.9,2,3,9.1,36.5,栗東吉村,456(-6)
3,3,6,フェルヴェンテ,牡5,58.0,坂井,1:25.1,1,4,13.0,36.9,栗東宮,490(+2)
4,1,2,ヒルノドゴール,牡4,58.0,岩田康,1:25.1,ハナ,2,5.8,36.6,栗東北出,516(-2)
5,8,15,ホウオウスーペリア,牡5,58.0,菅原明,1:25.1,クビ,8,34.3,37.2,栗東吉岡,484(0)
6,3,5,エイシンレジューム,牡5,58.0,藤岡佑,1:25.2,1,10,41.3,36.5,栗東中尾,514(-16)
7,4,7,ナッカーフェイス,牡6,58.0,高倉,1:25.6,2,11,43.6,37.1,栗東北出,458(-10)
8,1,1,タマモダイジョッキ,牡7,58.0,武豊,1:25.6,ハナ,5,20.0,36.4,栗東緒方,484(-6)
9,6,11,フームスムート,牡8,58.0,古川吉,1:25.7,クビ,12,97.6,36.8,美浦水野,530(-18)
10,8,16,プラチナジュビリー,牝5,56.0,高杉,1:26.3,3.1/2,6,22.6,38.5,美浦田村,504(0)
11,5,9,エンヤラヴフェイス,牡4,58.0,吉村,1:26.5,1.1/4,7,28.6,36.9,栗東森田,504(-2)
12,2,3,ゼウスバイオ,牡6,58.0,池添,1:26.7,1.1/2,15,163.4,37.8,栗東畑端,520(0)
13,7,13,メイショウタイゲイ,牡6,58.0,松山,1:26.8,1/2,9,35.5,37.7,栗東荒川,474(+12)
14,6,12,メイショウヒューマ,牡7,58.0,田口,1:27.0,1,16,183.3,39.0,栗東藤岡,500(-12)
15,2,4,ウナギノボリ,牡6,58.0,松若,1:27.2,1.1/4,14,118.3,37.4,栗東東田,500(+2)
16,7,14,ジュノー,セ7,58.0,酒井,1:27.8,3.1/2,13,117.1,38.4,美浦田中勝,524(-12)
