券種,組み合わせ,配当,人気
単勝,3,200,1
複勝,3,120,1
複勝,2,480,8
複勝,4,160,2
枠連,2-3,2450,11
馬連,2-3,3690,13
ワイド,2-3,1010,13
ワイド,3-4,260,1
ワイド,2-4,1180,14
馬単,3-2,4710,18
3連複,2-3-4,2740,8
3連単,3-2-4,15180,47
