着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,テーオーソラネル,牡4,58.0,藤岡康,1:59.3,,1,2.2,33.8,栗東須貝,498(+2)
2,5,5,アウスヴァール,セ5,58.0,古川吉,1:59.3,ハナ,2,6.0,34.4,栗東昆,496(0)
3,7,8,サウンドウォリアー,牡5,58.0,松若,1:59.3,クビ,8,27.7,34.2,栗東高橋康,492(0)
4,4,4,メイショウブレゲ,牡4,58.0,泉谷,1:59.4,1/2,11,52.5,33.8,栗東本田,462(-2)
5,8,10,レヴェッツァ,セ5,58.0,鮫島駿,1:59.4,クビ,4,7.1,33.8,栗東斉藤崇,474(0)
6,1,1,ディナースタ,牡4,58.0,酒井,1:59.6,1,3,6.6,34.4,栗東辻野,468(-2)
7,8,11,アップデート,牡4,58.0,和田竜,1:59.6,ハナ,7,18.5,33.8,栗東杉山晴,506(-4)
8,3,3,アサケレディ,牝5,56.0,菱田,1:59.6,クビ,5,9.0,34.3,栗東大橋,494(-6)
9,7,9,プライムフェイズ,牡6,58.0,北村友,1:59.7,1/2,10,32.5,34.3,栗東西園翔,470(-2)
10,6,6,サジェス,牡5,58.0,富田,2:00.0,1.3/4,9,32.3,34.2,栗東中尾,452(+4)
11,6,7,タイソウ,牡5,58.0,幸,2:00.6,3.1/2,6,15.0,35.6,栗東西園正,520(+4)
