着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ニシノスーベニア,牡5,58.0,大野,1:33.7,,3,5.2,34.4,美浦上原博,538(-2)
2,5,5,ニシノライコウ,牡4,58.0,内田博,1:34.5,5,5,6.4,34.4,美浦古賀,506(+4)
3,6,7,ホウオウラスカーズ,牝6,56.0,戸崎圭,1:34.6,1/2,6,10.9,35.3,美浦高木,456(0)
4,8,11,ディオスバリエンテ,セ6,58.0,キング,1:34.7,1/2,1,3.7,34.9,美浦堀,480(-2)
5,6,6,ブランデーロック,牡5,58.0,柴田善,1:34.8,3/4,10,40.5,34.1,美浦小桧山,488(+4)
6,8,10,ドゥラモンド,牡6,58.0,津村,1:34.8,クビ,8,27.5,34.6,美浦手塚,498(+4)
7,7,8,ニューノーマル,牝5,56.0,菅原明,1:34.9,クビ,9,36.1,34.5,美浦上原佑,460(0)
8,4,4,ベガリス,牝4,56.0,藤懸,1:35.1,1.1/4,7,23.5,35.9,栗東高橋忠,426(+2)
9,7,9,センタースリール,牝5,56.0,木幡巧,1:35.2,クビ,11,142.0,37.0,美浦本間,472(-8)
10,1,1,スズハローム,牡4,58.0,鮫島駿,1:35.4,1.1/2,2,4.3,34.7,栗東牧田,446(-8)
11,3,3,スプレモフレイバー,牡4,58.0,横山和,1:35.7,1.3/4,4,5.4,34.6,美浦久保田,486(+4)
