着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,デシエルト,牡5,58.0,岩田康,1:58.4,,3,5.2,35.6,栗東安田,532(+4)
2,5,10,ロードデルレイ,牡4,57.5,西村淳,1:58.8,2,1,3.7,35.1,栗東中内田,486(0)
3,1,2,マテンロウレオ,牡5,58.5,横山典,1:58.8,アタマ,6,14.2,35.0,栗東昆,482(+4)
4,3,5,トーセンリョウ,牡5,55.0,団野,1:58.8,アタマ,5,12.8,34.8,美浦加藤征,462(+2)
5,2,3,キングズパレス,牡5,57.5,M.デ,1:58.9,1/2,4,6.5,34.3,美浦戸田,502(+2)
6,5,9,コスモキュランダ,牡3,58.0,横山武,1:59.1,1.1/4,2,4.5,35.6,美浦加藤士,504(-8)
7,8,16,クルゼイロドスル,牡4,57.0,Hドイ,1:59.4,1.1/2,13,54.8,35.4,栗東高橋忠,500(+12)
8,7,15,ジェイパームス,セ4,56.0,鮫島駿,1:59.5,クビ,8,23.6,35.8,美浦堀,502(-6)
9,6,12,エヒト,牡7,59.0,浜中,1:59.7,1.1/4,9,28.7,36.7,栗東森秀,474
10,7,14,ドクタードリトル,牡4,56.0,松山,1:59.7,クビ,7,18.8,35.7,栗東今野,462(+2)
11,8,17,マコトヴェリーキー,牡4,55.0,岩田望,1:59.8,1,10,33.9,36.0,栗東上村,480(-4)
12,7,13,フライライクバード,セ7,57.0,小崎,1:59.8,ハナ,11,38.4,36.6,栗東福永,458(+2)
13,6,11,マイネルメモリー,牡4,55.0,丹内,1:59.8,ハナ,12,48.0,35.4,栗東宮,468(+2)
14,3,6,エリカヴァレリア,牝6,53.0,池添,2:00.1,1.1/2,16,102.7,36.2,美浦久保田,476(+4)
15,1,1,ベリーヴィーナス,牝5,53.0,藤懸,2:00.4,2,15,84.8,36.9,栗東鈴木孝,510(+14)
16,8,18,アドマイヤハレー,牡6,55.0,田辺,2:00.5,クビ,14,77.4,36.4,美浦宮田,466(-2)
17,4,7,タマモブラックタイ,牡4,55.0,角田和,2:01.1,3.1/2,17,207.7,37.9,栗東角田,522(+4)
18,2,4,アスクワイルドモア,牡5,54.0,西塚,2:01.6,3,18,249.3,36.0,栗東藤原,486(+10)
