馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノキューチャン,牝5,水沼,美浦・天間,差し,200.9,14,13,4歳以上1勝クラス,40.5,476(-2),京都,89,中12週,Y,,2,モンテロッソ,ファルブラヴ,,
2,2,アルファインディ,牡4,坂口,美浦・武藤,差し,144.9,12,9,障害4歳以上未勝利,13.6,442(0),小倉,84,中11週,Y,,3,モーリス,ディープインパクト,,B
3,3,ジロー,牡7,小牧加,栗東・岡田,差し,10.3,3,7,障害4歳以上未勝利,13.6,482(-2),小倉,56,中7週,Y,,3,キズナ,Fusaichi Pegasus,,
4,3,テンメジャーガール,牝5,小野寺,栗東・高柳大,先行,13.5,4,6,障害4歳以上未勝利,13.6,494(-4),小倉,55,中7週,Y,,3,ダイワメジャー,クロフネ,,
5,4,カイトレッド,牝7,江田勇,美浦・和田雄,,15.4,5,4,障害4歳以上未勝利,13.7,478(0),中山,27,中3週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
6,4,トーセンウォルト,牡4,大江圭,美浦・杉浦,差し,189.7,13,10,障害4歳以上未勝利,13.9,480(-2),小倉,49,中6週,Y,,3,トーセンレーヴ,Tiger Hill,,
7,5,レヴォリオ,牡6,金子,美浦・伊坂,差し,127.2,11,13,,35.9,484(+6),小倉,83,中11週,Y,,3,ジャスタウェイ,ティンバーカントリー,,
8,5,デルマヤクシ,牡6,,美浦・戸田,差し,39.9,9,9,3歳以上2勝クラス,33.7,468(-2),阪神,119,中16週,Y,,3,オルフェーヴル,サクラバクシンオー,,
9,6,ケンハービンジャー,牡6,中村,栗東・本田,差し,5.8,2,4,障害4歳以上未勝利,13.7,432(-18),阪神,20,中2週,Y,,3,ハービンジャー,グラスワンダー,,
10,6,エクセレントラン,セ7,上野,美浦・伊藤伸,差し,22.1,8,5,障害4歳以上未勝利,13.7,480(-2),小倉,42,中5週,Y,,3,ジャングルポケット,サンデーウェル,,
11,7,ステラナビゲーター,牡5,石神深,美浦・菊川,追込,75.3,10,11,障害4歳以上未勝利,13.7,510(-12),小倉,70,中9週,Y,,3,エイシンヒカリ,New Approach,,B
12,7,リレーションシップ,牡7,高田,栗東・斉藤崇,差し,17.5,7,13,,37.7,518(0),京都,83,中11週,Y,,3,ルーラーシップ,ハーツクライ,,
13,8,ヴァレッタカズマ,牡5,森一,栗東・藤野,差し,1.6,1,2,障害4歳以上未勝利,13.4,506(+8),小倉,34,中4週,Y,,3,ミッキーアイル,Giant's Causeway,,
14,8,レストア,牡4,五十嵐,美浦・小笠,差し,16.1,6,8,障害4歳以上未勝利,13.6,530(+4),小倉,56,中7週,Y,,3,エスケンデレヤ,ダイワメジャー,,
