券種,組み合わせ,配当,人気
単勝,10,490,3
複勝,10,170,4
複勝,6,140,2
複勝,9,160,3
枠連,5-7,510,3
馬連,6-10,920,2
ワイド,6-10,380,3
ワイド,9-10,420,6
ワイド,6-9,390,4
馬単,10-6,2160,7
3連複,6-9-10,1240,3
3連単,10-6-9,6980,13
