馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エンパイアウエスト,牝6,丸山,美浦・黒岩,差し,42.9,10,6,,37.2,504(-6),福島,76,中10週,Y,,3,ドゥラメンテ,Sadler's Wells,
2,1,ベリーヴィーナス,牝6,藤懸,栗東・鈴木孝,先行,98.3,17,15,,36.9,504(-6),中京,49,中6週,Y,,3,キズナ,New Approach,
3,2,フェアエールング,牝5,丹内,美浦・和田郎,先行,14.4,7,2,,36.8,456(+12),福島,76,中10週,Y,,3,ゴールドシップ,スペシャルウィーク,
4,2,グランスラムアスク B,牝6,荻野極,栗東・矢作,,91.5,16,7,,41.2,466(-10),中京,19,中2週,Y,,3,ディープインパクト,Storm Cat,
5,3,ワレハウミノコ,牝5,永島,栗東・武英,追込,46.7,13,1,,35.3,458(-10),京都,28,中3週,Y,,3,キタサンブラック,Pure Prize,
6,3,キミノナハマリア,牝5,鮫島駿,栗東・千田,差し,14.3,6,11,,34.8,504(-2),京都,76,中10週,Y,,3,ハービンジャー,ヴィクトワールピサ,
7,4,シンティレーション,牝6,杉原,美浦・池上,差し,7.8,3,10,,34.6,478(+2),京都,76,中10週,Y,,3,ロードカナロア,アグネスタキオン,
8,4,エミュー B,牝5,佐々木,美浦・和田郎,差し,164.7,18,5,,37.4,434(+2),新潟,97,中13週,Y,,3,ハービンジャー,スペシャルウィーク,
9,5,クイーンズウォーク,牝4,川田,栗東・中内田,差し,3.5,1,15,,36.5,534(+10),京都,104,中14週,Y,,3,キズナ,Harlington,
10,5,アスコルティアーモ,牝5,津村,美浦・林,,21.8,9,7,,33.5,456(+4),東京,103,中14週,Y,,3,キタサンブラック,Danehill Dancer,
11,6,エリカヴィータ,牝6,池添,美浦・国枝,差し,85.9,15,12,,34.3,466(+2),京都,76,中10週,Y,,3,キングカメハメハ,フジキセキ,
12,6,オーロラエックス,牝4,松山,栗東・杉山晴,先行,3.7,2,1,,33.7,490(0),京都,63,中8週,Y,,3,サトノダイヤモンド,Galileo,
13,7,セントカメリア,牝6,北村友,栗東・高野,追込,52.3,14,12,,34.2,460(-2),中山,42,中5週,Y,,3,ドゥラメンテ,エリシオ,
14,7,コガネノソラ,牝4,横山武,美浦・菊沢,差し,12.4,5,8,,36.2,460(+14),京都,56,中7週,Y,,3,ゴールドシップ,ロージズインメイ,
15,7,コンクシェル B,牝5,岩田望,栗東・清水久,,44.4,12,10,,36.1,476(+4),中山,41,中5週,Y,,3,キズナ,Galileo,
16,8,コスタボニータ,牝6,藤岡佑,栗東・杉山佳,先行,15.9,8,9,,34.7,474(-8),京都,76,中10週,Y,,3,イスラボニータ,Kendor,
17,8,アリスヴェリテ,牝5,柴田裕,栗東・中竹,,9.7,4,4,,,,デルマー,83,中11週,,,2,キズナ,Cozzene,
18,8,ゴールドエクリプス,牝6,田口,栗東・大久保,差し,43.3,11,8,,34.2,498(0),京都,76,中10週,Y,,3,ドゥラメンテ,ハービンジャー,
