券種,組み合わせ,配当,人気
単勝,12,2720,8
複勝,12,520,8
複勝,11,210,3
複勝,7,210,4
枠連,6-7,5420,19
馬連,11-12,7780,22
ワイド,11-12,1760,20
ワイド,7-12,1640,18
ワイド,7-11,720,7
馬単,12-11,14370,50
3連複,7-11-12,12420,37
3連単,12-11-7,100030,326
