着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,シュガークン,牡3,57.0,武豊,2:17.4,,1,3.4,35.6,栗東清水久,498(-6)
2,1,1,オールナット,牡3,57.0,ムルザ,2:17.7,2,3,4.8,35.4,栗東高野,512(-10)
3,5,5,コスモレオナルド,牡3,57.0,Mデム,2:17.8,1,8,22.3,35.8,美浦鹿戸,456(+6)
4,2,2,ジェロニモス,牡3,57.0,坂井,2:17.9,クビ,10,45.7,35.9,栗東中村,482(+2)
5,7,8,ガイアメンテ,牡3,57.0,西村淳,2:17.9,アタマ,2,3.6,35.6,栗東須貝,490(-2)
6,3,3,リアレスト,牡3,57.0,菅原明,2:18.0,3/4,9,27.4,35.7,美浦尾関,510(-4)
7,8,9,ジャスティンガルフ,牡3,57.0,ルメー,2:18.5,2.1/2,5,10.4,36.4,栗東安田,490(-4)
8,7,7,ソウルアンドジャズ,牡3,57.0,川田,2:18.5,クビ,4,6.8,36.6,美浦武井,502(+4)
9,6,6,インテグレイト,牡3,57.0,藤岡佑,2:18.7,1.1/4,7,21.5,36.4,栗東四位,500(+4)
10,4,4,ドゥレイクパセージ,牡3,57.0,松山,2:19.2,3,6,10.8,36.5,美浦堀,464(+6)
