着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ミヤジシャルマン,牡5,60.0,高田,3:34.2,,1,2.3,13.4,栗東宮地,510(-8)
2,4,5,コンテナワールド,牡4,57.0,▲井上,3:34.7,3,5,12.0,13.4,栗東中竹,478(-2)
3,7,11,エンデュミオン,牡8,59.0,▲鷲頭,3:36.3,10,4,8.2,13.5,栗東清水久,468(-2)
4,5,8,フォージドブリック,牡4,59.0,大江圭,3:37.0,4,3,6.4,13.6,美浦西田,548(+4)
5,4,6,タイキフロリゼル,牡7,62.0,黒岩,3:37.7,4,10,32.2,13.6,栗東谷,478(0)
6,3,3,タンジェントアーク,セ7,60.0,五十嵐,3:37.9,1.1/2,6,12.7,13.6,美浦田村,440(-6)
7,6,10,エターナリー,牡8,60.0,石神深,3:38.7,5,8,18.9,13.7,美浦池上,470(+2)
8,2,2,テンメジャーガール,牝6,58.0,小野寺,3:38.9,1,7,16.4,13.7,栗東高柳大,504(+2)
9,7,12,ピンポイントドロー,牡5,57.0,▲土田,3:38.9,ハナ,12,54.0,13.7,美浦田中勝,506(+6)
10,3,4,ルレーヴドゥリリ,牝8,57.0,▲坂口,3:39.0,1/2,11,47.9,13.7,美浦田中剛,516(-10)
11,6,9,シャンドゥレール,セ5,60.0,上野,3:39.4,2,2,6.4,13.7,美浦国枝,500(+6)
12,8,13,ヤマタケアオイバラ,牡5,60.0,難波,3:39.4,クビ,14,166.3,13.7,美浦萱野,458(0)
13,8,14,ティートラップ,牡8,60.0,草野,3:43.5,大,13,141.5,14.0,美浦伊藤伸,484(+14)
14,1,1,タイセイスラッガー,牡7,60.0,伴,3:44.5,6,9,28.9,14.0,美浦古賀,560(0)
