券種,組み合わせ,配当,人気
単勝,9,7980,12
複勝,9,1990,12
複勝,8,370,7
複勝,2,690,8
枠連,4-5,9410,22
馬連,8-9,44610,67
ワイド,8-9,11410,66
ワイド,2-9,19470,87
ワイド,2-8,3430,38
馬単,9-8,106170,147
3連複,2-8-9,262690,312
3連単,9-8-2,1774190,857
