馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オシリスブレイン,牡7,大江圭,美浦・田村,差し,65.1,14,8,,13.1,506(0),新潟,21,中2週,Y,,3,バゴ,キングヘイロー,,
2,2,ファルコニア,牡7,石神深,美浦・和田郎,,3.7,1,1,障害4歳以上未勝利,13.3,480(+8),中山,55,中7週,Y,,3,ディープインパクト,Hawk Wing,,
3,3,ワールドスケール,牡7,小野寺,栗東・村山,先行,33.6,11,7,,13.4,492(0),福島,28,中3週,Y,,3,ワールドエース,アグネスデジタル,,
4,3,サペラヴィ,牡7,江田勇,美浦・南田,先行,9.2,5,3,,13.0,484(-2),新潟,21,中2週,Y,,3,ローズキングダム,マンハッタンカフェ,,
5,4,レディステディゴー,牡6,中村,栗東・中村,差し,34.4,12,6,,13.3,514(+2),福島,28,中3週,Y,,3,ダイワメジャー,More Than Ready,,
6,4,ニューツーリズム,セ8,,美浦・黒岩,差し,7.3,3,5,,13.6,520(+2),阪神,49,中6週,Y,,3,ドリームジャーニー,マンハッタンカフェ,,B
7,5,ケイティクレバー,牡9,上野,美浦・清水英,先行,19.4,7,1,,13.3,464(0),小倉,112,中15週,Y,,3,ハービンジャー,ディープインパクト,,
8,5,メリディアンローグ,牡7,五十嵐,美浦・蛯名正,先行,31.7,10,8,,13.5,494(-2),小倉,91,中12週,Y,,3,ディープインパクト,Marju,,
9,6,パトリック,牡8,森一,栗東・岡田,先行,3.7,2,1,,13.0,482(+2),新潟,21,中2週,Y,,3,ワークフォース,ディープインパクト,,
10,6,ニンギルス,牡7,井上,栗東・鈴木孝,先行,59.7,13,7,,13.5,454(-6),小倉,77,中10週,Y,,3,トゥザグローリー,With Approval,,
11,7,ウインチェレステ,牡6,金子,美浦・畠山,先行,27.2,8,1,障害4歳以上未勝利,13.3,520(+2),福島,34,中4週,Y,,3,ドゥラメンテ,Fusaichi Pegasus,,
12,7,ハーツシンフォニー,セ7,水沼,美浦・辻,差し,29.6,9,9,,13.8,474(0),阪神,49,中6週,Y,,3,ハーツクライ,Giant's Causeway,,B
13,8,レッドバロッサ,セ5,小牧加,栗東・音無,先行,7.9,4,1,障害4歳以上未勝利,13.2,498(-4),福島,34,中4週,Y,,3,ドレフォン,ディープインパクト,,
14,8,クラップサンダー,牡5,黒岩,栗東・牧田,逃げ,9.9,6,1,障害4歳以上未勝利,13.4,474(+10),小倉,91,中12週,Y,,3,ジャスタウェイ,キングカメハメハ,,
