券種,組み合わせ,配当,人気
単勝,13,2760,8
複勝,13,760,8
複勝,10,340,3
複勝,5,390,5
枠連,6-7,8710,21
馬連,10-13,15150,35
ワイド,10-13,3200,30
ワイド,5-13,4450,45
ワイド,5-10,1320,13
馬単,13-10,29330,63
3連複,5-10-13,54010,128
3連単,13-10-5,298130,606
