券種,組み合わせ,配当,人気
単勝,10,600,5
複勝,10,230,4
複勝,6,270,5
複勝,8,1770,10
枠連,6-8,1270,7
馬連,6-10,1790,9
ワイド,6-10,730,9
ワイド,8-10,5740,35
ワイド,6-8,5610,36
馬単,10-6,3870,21
3連複,6-8-10,40270,86
3連単,10-6-8,157830,391
