コーナー,通過順
1コーナー,"(*6,7)-3,4-1(5,8)-(9,10)-2"
2コーナー,"(*6,7)-(3,4)-1-(5,8)-(9,10)-2"
3コーナー,"7(6,4)-3=(8,10)5,1,9=2"
4コーナー,"4-7-(6,3)10-8-(5,9)-1=2"
