券種,組み合わせ,配当,人気
単勝,7,370,2
複勝,7,130,2
複勝,1,200,5
複勝,6,120,1
枠連,1-7,2550,10
馬連,1-7,2700,8
ワイド,1-7,740,8
ワイド,6-7,240,1
ワイド,1-6,590,7
馬単,7-1,4400,17
3連複,1-6-7,2050,5
3連単,7-1-6,15820,51
