馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オードゥメール,牝4,石川,美浦・斎藤誠,差し,154.0,15,11,,36.6,478(0),福島,15,中1週,Y,,3,ルーラーシップ,ダイワメジャー,
2,2,ブッシュガーデン,牝4,佐々木,美浦・武井,差し,5.8,2,2,,33.6,470(+8),京都,28,中3週,Y,,3,リオンディーズ,Hard Spun,
3,2,ブレスレスリー,牝4,菅原明,栗東・藤岡,先行,6.3,5,5,,34.4,478(+4),京都,28,中3週,Y,,3,アメリカンペイトリオット,コマンズ,
4,3,シュアーヴアリア B,牝5,横山琉,美浦・高橋裕,差し,43.4,11,8,,35.5,492(+6),新潟,43,中5週,Y,,3,ゴールドシップ,デュランダル,
5,3,バースクライ,牝3,藤岡康,栗東・千田,差し,6.0,3,1,,33.4,482(-4),阪神,71,中9週,Y,,3,ハーツクライ,Dubawi,
6,4,クールムーア,牡3,丹内,美浦・矢野,,48.9,12,13,,37.8,486(+4),福島,15,中1週,Y,,3,ジャスタウェイ,ケイムホーム,
7,4,サンティーテソーロ,牝3,Ｈドイ,美浦・栗田,逃げ,6.2,4,9,,36.3,438(+4),新潟,43,中5週,Y,,3,エピファネイア,ダンスインザダーク,
8,5,タリア,牝3,三浦,美浦・矢野,先行,23.2,9,1,,34.5,428(0),中山,64,中8週,Y,,3,ビーチパトロール,マツリダゴッホ,
9,5,ユキノファラオ,牡5,柴田善,美浦・石毛,追込,87.8,13,12,,36.0,492(+6),福島,15,中1週,Y,,3,ワールドエース,サンダーガルチ,
10,6,インテグリフォリア,牝5,北村宏,美浦・古賀,先行,13.8,7,4,,33.7,474(-4),東京,50,中6週,Y,,3,ロードカナロア,シンボリクリスエス,
11,6,ブルースピリット B,セ5,マーカ,美浦・岩戸,差し,8.8,6,2,,33.6,504(+8),札幌,134,中18週,Y,,3,Invincible Spirit,Galileo,
12,7,ブーケファロス,牡3,戸崎圭,美浦・清水英,差し,5.2,1,3,,33.6,456(+14),京都,28,中3週,Y,,3,ビッグアーサー,ダンディコマンド,
13,7,ウインモナーク,牡4,松岡,美浦・奥平,先行,15.9,8,1,,35.6,502(+2),福島,22,中2週,Y,,3,ビッグアーサー,アドマイヤジャパン,
14,8,グッドマックス,牝6,丸田,栗東・小林,差し,108.4,14,11,,33.6,468(-14),京都,28,中3週,Y,,3,ジャスタウェイ,クロフネ,
15,8,エイシンエイト,牝3,津村,美浦・田中剛,先行,23.5,10,4,,36.6,492(-6),福島,15,中1週,Y,,3,エーシントップ,ハーツクライ,
