券種,組み合わせ,配当,人気
単勝,6,2860,8
複勝,6,700,10
複勝,2,140,1
複勝,5,210,4
枠連,2-4,2200,9
馬連,2-6,4440,18
ワイド,2-6,1590,18
ワイド,5-6,3100,33
ワイド,2-5,500,3
馬単,6-2,10600,37
3連複,2-5-6,9900,34
3連単,6-2-5,78890,242
