馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ユイノオトコヤマ,牡4,松岡,美浦・深山,差し,26.9,9,8,4歳以上1勝クラス,34.4,470(+6),東京,55,中7週,Y,,3,メイショウサムソン,エイシンフラッシュ,
2,2,キットハナガサク,牝3,佐々木,美浦・武井,先行,3.4,1,1,3歳未勝利,36.4,446(-4),福島,63,中8週,Y,,3,キズナ,シンボリクリスエス,
3,3,ルークスヘリオス,牡5,横山和,美浦・中川,差し,10.9,5,3,,35.9,486(-4),新潟,28,中3週,Y,,3,エイシンフラッシュ,ジャングルポケット,
4,4,コスモエクスプレス,牡5,丹内,美浦・松永康,差し,12.3,7,6,3歳以上1勝クラス,35.7,484(+2),函館,7,連闘,Y,,3,エイシンヒカリ,クロフネ,
5,5,エイトスターズ,牝4,武豊,栗東・坂口,差し,3.5,2,6,,34.4,476(0),函館,6,連闘,Y,,3,ジャスタウェイ,Exceed And Excel,
6,5,ノーブルスカイ,牡3,鮫島駿,栗東・高柳大,先行,7.2,3,8,,36.5,468(+2),阪神,91,中12週,Y,,3,ネオユニヴァース,Sky Classic,
7,6,マイモーメント,セ4,永野,美浦・国枝,,45.7,11,8,,36.3,504(+2),新潟,34,中4週,Y,,3,ジャスタウェイ,Vindication,
8,6,ポーレット,牝4,北村友,栗東・吉岡,先行,7.3,4,10,4歳以上1勝クラス,40.4,482(+6),福島,69,中9週,Y,,3,ハービンジャー,Mizzen Mast,
9,7,ノートルプロメス B,牡5,藤岡佑,栗東・四位,差し,21.2,8,13,,37.0,492(+2),函館,7,連闘,Y,,3,ヴィクトワールピサ,アドマイヤムーン,
10,7,ゼットスパンキー,牡3,古川吉,栗東・宮,差し,41.6,10,6,,33.7,460(+6),京都,56,中7週,Y,,2,ディスクリートキャット,バゴ,
11,8,ジーククローネ B,牡4,大野,美浦・宮田,差し,76.6,12,12,3歳以上1勝クラス,36.0,458(-8),函館,7,連闘,Y,,3,サトノクラウン,サンデーサイレンス,
12,8,ブリスキー,セ4,菱田,美浦・堀,先行,11.9,6,1,3歳未勝利,37.7,466(-4),函館,336,中47週,Y,Y,3,ハービンジャー,サンデーサイレンス,
