馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エヒト,牡6,田中勝,栗東・森秀,差し,6.1,4,7,,,,キングアブドゥルアジーズ,134,中18週,,,2,ルーラーシップ,ディープインパクト,
2,1,ホウオウエミーズ,牝6,丸田,美浦・池上,差し,50.7,13,3,,36.4,448(+2),阪神,21,中2週,Y,,3,ロードカナロア,アグネスタキオン,
3,2,バトルボーン,牡4,津村,美浦・林,先行,4.7,1,1,,34.5,488(-2),東京,224,中31週,Y,Y,3,シルバーステート,ジャングルポケット,
4,2,ククナ,牝5,石川,美浦・栗田,差し,20.7,9,6,,35.5,460(-6),阪神,92,中12週,Y,,3,キングカメハメハ,ディープインパクト,
5,3,カレンルシェルブル,牡5,斎藤,栗東・安田翔,差し,14.0,6,10,,38.4,510(-4),新潟,63,中8週,Y,,3,ハービンジャー,ハーツクライ,
6,3,サンレイポケット,牡8,Ｍデム,栗東・高橋忠,差し,23.5,11,8,,35.6,478(-2),京都,70,中9週,Y,,3,ジャングルポケット,ワイルドラッシュ,
7,4,トーラスジェミニ,牡7,木幡育,美浦・小桧山,逃げ,194.8,15,17,,39.2,464(+6),東京,28,中3週,Y,,3,キングズベスト,マンハッタンカフェ,
8,4,ガロアクリーク,牡6,永野,美浦・上原博,差し,16.1,7,10,,35.7,504(-2),東京,28,中3週,Y,,3,キンシャサノキセキ,Kingmambo,
9,5,レッドランメルト,牡4,田辺,美浦・国枝,先行,27.2,12,12,,39.0,510(-10),新潟,63,中8週,Y,,3,ディープインパクト,Orpen,
10,5,グランオフィシエ,牡5,戸崎圭,美浦・久保田,差し,21.6,10,1,,33.8,462(-4),東京,63,中8週,Y,,3,キングカメハメハ,ダイワメジャー,
11,6,フェーングロッテン B,牡4,松若,栗東・宮本,,5.7,3,2,,35.7,474(-4),阪神,36,中4週,Y,,3,ブラックタイド,キングヘイロー,
12,6,ショウナンマグマ,牡4,菅原明,美浦・尾関,先行,94.3,14,15,,36.4,508(+2),東京,28,中3週,Y,,3,ザファクター,ステイゴールド,
13,7,ヒンドゥタイムズ,セ7,団野,栗東・斉藤崇,差し,16.6,8,7,,35.0,456(-14),阪神,36,中4週,Y,,3,ハービンジャー,ディープインパクト,
14,7,テーオーソラネル,牡4,三浦,栗東・須貝,先行,9.6,5,1,,33.8,496(-2),阪神,35,中4週,Y,,3,シルバーステート,キングヘイロー,
15,8,セイウンハーデス B,牡4,,栗東・橋口,先行,5.2,2,2,,36.6,476(-2),新潟,63,中8週,Y,,3,シルバーステート,マンハッタンカフェ,
16,8,シフルマン,牡7,大野,栗東・中尾,先行,217.3,16,14,,37.8,498(0),小倉,329,中46週,Y,Y,3,ハービンジャー,サンデーサイレンス,
