馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワーフデール,牝6,Ａルメ,栗東・西園翔,差し,93.6,10,14,,34.1,468(+4),中京,127,中17週,Y,,3,ハービンジャー,フレンチデピュティ,,
2,2,ティンク,牝4,田辺,美浦・久保田,先行,8.9,5,11,,36.6,500(-2),中山,49,中6週,Y,,3,ダイワメジャー,Lemon Drop Kid,,
3,3,ウインルピナス,牝5,横山武,美浦・鈴木伸,差し,14.8,7,6,,35.3,442(+18),福島,70,中9週,Y,,3,ゴールドシップ,ボストンハーバー,,
4,4,パレハ,牝4,岩田望,栗東・新谷,差し,7.9,4,1,3歳以上1勝クラス,34.8,432(0),福島,70,中9週,Y,,3,サトノクラウン,ディープインパクト,,
6,6,フラミニア,牝5,石川,美浦・森一,差し,5.2,3,3,,35.3,474(+8),中山,49,中6週,Y,,3,モーリス,ディープインパクト,,
7,6,ロムネヤ,牝6,三浦,美浦・国枝,差し,11.5,6,2,,35.1,438(+6),福島,70,中9週,Y,,3,ディープインパクト,All American,,
8,7,イルチルコ,牝6,津村,美浦・田村,差し,16.4,8,2,,36.1,496(0),中山,43,中5週,Y,,3,ドゥラメンテ,Dynaformer,,
9,7,ガールズレジェンド,牝5,キング,美浦・上原佑,,4.9,2,2,4歳以上2勝クラス,34.9,464(0),中山,7,連闘,Y,,3,ロードカナロア,アグネスデジタル,,
10,8,アンリーロード,牝5,戸崎圭,栗東・茶木,差し,2.6,1,3,3歳以上2勝クラス,34.2,472(-2),東京,64,中8週,Y,,3,リアルスティール,ジャングルポケット,,
11,8,アマイ,牝5,菅原明,美浦・伊藤大,先行,60.3,9,10,,36.4,458(0),中山,49,中6週,Y,,3,ダノンバラード,タイキシャトル,,
