券種,組み合わせ,配当,人気
単勝,6,410,2
複勝,6,170,2
複勝,4,510,8
複勝,9,210,3
枠連,3-4,3670,14
馬連,4-6,6470,21
ワイド,4-6,2080,23
ワイド,6-9,480,3
ワイド,4-9,2480,27
馬単,6-4,9210,33
3連複,4-6-9,9750,35
3連単,6-4-9,66380,221
