馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シャインユニバンス,牝5,菅原明,美浦・田村,差し,18.6,7,8,,38.2,428(0),福島,91,中12週,Y,,3,ルーラーシップ,ディープインパクト,
2,2,サヴォーナ,牡3,田辺,栗東・中竹,差し,2.2,1,6,,35.5,516(+2),東京,78,中10週,Y,,3,キズナ,スニッツェル,
3,3,ホウオウユニコーン,牡4,丸田,美浦・奥村武,差し,8.4,3,6,,34.3,466(+4),東京,49,中6週,Y,,3,ゴールドシップ,ルーラーシップ,
4,4,エヴィダンシア,牡4,戸崎圭,栗東・藤原,,9.6,5,3,,33.9,492(+2),新潟,64,中8週,Y,,3,ドゥラメンテ,Medaglia d'Oro,
5,5,トーホウバロン,牡5,大野,栗東・石坂,差し,29.6,8,2,,37.5,494(+8),福島,456,中64週,Y,Y,3,キングカメハメハ,スペシャルウィーク,
6,6,シーグラス,牝4,Ｍデム,美浦・武藤,差し,9.2,4,5,,34.2,434(-4),東京,28,中3週,Y,,3,ゴールドシップ,マイネルラヴ,
7,6,ウインルーア,牝5,吉村智,美浦・青木,差し,118.3,10,12,,35.6,470(+4),福島,15,中1週,Y,,3,ゴールドシップ,ブラックホーク,
8,7,メイテソーロ,牡3,石川,美浦・武市,差し,3.6,2,11,,36.5,482(0),東京,35,中4週,Y,,3,ミッキーロケット,リンカーン,
9,7,オウケンロジータ,牝6,田中勝,美浦・松永康,差し,165.8,11,14,,35.5,522(+4),福島,15,中1週,Y,,3,ルーラーシップ,キャプテンスティーヴ,
10,8,ケリーズノベル,セ4,木幡巧,美浦・武井,差し,33.3,9,9,,37.9,510(-4),東京,56,中7週,Y,,3,ハーツクライ,Tapit,
11,8,タガノバルコス,牡4,丸山,栗東・鮫島,差し,14.3,6,1,,35.2,472(-6),福島,84,中11週,Y,,3,キタサンブラック,キングカメハメハ,
