馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ローレルエース,牡3,江田照,美浦・松永康,差し,255.9,13,11,3歳未勝利,37.7,474(-2),新潟,21,中2週,Y,,3,ヤマカツエース,クロフネ,,B
2,1,イクオクコウネン,セ3,ルメー,栗東・斉藤崇,差し,4.5,3,7,3歳未勝利,35.6,500(-20),阪神,76,中10週,Y,,3,スワーヴリチャード,バゴ,,
3,2,レイランディ,牡3,川須,美浦・古賀慎,差し,105.8,11,4,3歳未勝利,35.8,440(-2),新潟,13,中1週,Y,,3,ジャスタウェイ,Alhaarth,,B
4,2,ブリックアブラック,牡3,佐藤,美浦・高木,追込,95.9,10,13,3歳未勝利,36.3,448(-2),札幌,20,中2週,Y,,3,ブリックスアンドモルタル,ブラックタイド,,
5,3,ピクシーゲイル,牡3,木幡育,美浦・松永康,追込,416.4,17,10,3歳未勝利,37.8,482(-6),新潟,6,連闘,Y,,3,ダノンスマッシュ,メイショウサムソン,,B
6,3,サヴマ,牡3,菊沢,美浦・辻,先行,15.7,6,3,3歳未勝利,35.6,440(+10),新潟,13,中1週,Y,,3,キセキ,ステイゴールド,,
7,4,ヤマメホープ,牡3,戸崎圭,美浦・久保田,差し,2.8,1,2,3歳未勝利,35.4,478(0),新潟,27,中3週,Y,,3,コントレイル,ハードスパン,,
8,4,ピグマリオン,牡3,嶋田,美浦・室井,差し,308.3,15,13,3歳未勝利,42.6,456(+2),新潟,111,中15週,Y,,3,アメリカンペイトリオット,ディープインパクト,,B
9,5,ゾネブルーム,牡3,丸山,美浦・矢嶋,,4.1,2,2,3歳未勝利,36.1,502(0),新潟,13,中1週,Y,,3,ヴァンゴッホ,コンデュイット,,
10,5,アルティマローネ,牝3,武藤,美浦・武市,差し,39.2,9,7,3歳未勝利,36.3,400(+2),新潟,13,中1週,Y,,3,マインドユアビスケッツ,オルフェーヴル,,
11,6,キコリータ,牝3,今村,美浦・田中勝,差し,12.3,5,4,3歳未勝利,35.2,426(+8),新潟,14,中1週,Y,,3,レイデオロ,ディープインパクト,,
12,6,アージェンタイド,牡3,小崎,美浦・秋本,追込,456.5,18,17,3歳未勝利,35.2,438(-4),新潟,7,連闘,Y,,3,ブラックタイド,Hansen,,B
13,7,ゴールドエンバー,牡3,大野,美浦・竹内,差し,18.4,8,6,3歳未勝利,35.5,468(-4),新潟,13,中1週,Y,,3,バゴ,ステイゴールド,,B
14,7,アティラン,牝3,,栗東・寺島,先行,120.3,12,8,3歳未勝利,40.7,456(-8),中京,14,中1週,Y,,3,ヴァンゴッホ,キングカメハメハ,,B
15,7,アンヴデット,牝3,石神道,美浦・高橋文,差し,17.6,7,4,3歳未勝利,35.3,402(0),福島,56,中7週,Y,,3,リアルスティール,Not A Single Doubt,,
16,8,ルミナスレイナ,牝3,石田,美浦・菊沢,差し,298.1,14,12,3歳未勝利,35.7,458(-14),東京,70,中9週,Y,,3,デクラレーションオブウォー,マヤノトップガン,,
17,8,ホウライブラック,牝3,野中,美浦・鈴木慎,追込,332.1,16,14,3歳未勝利,39.2,450(0),福島,49,中6週,Y,,1,キタサンブラック,ヨハネスブルグ,,
18,8,オレンジフィールド,牝3,松山,栗東・北出,差し,8.9,4,8,3歳未勝利,33.7,464(0),中京,20,中2週,Y,,3,サトノクラウン,Quality Road,,
