券種,組み合わせ,配当,人気
単勝,11,250,1
複勝,11,130,1
複勝,4,160,3
複勝,14,230,5
枠連,3-6,420,1
馬連,4-11,780,2
ワイド,4-11,380,2
ワイド,11-14,690,8
ワイド,4-14,860,10
馬単,11-4,940,2
3連複,4-11-14,3400,9
3連単,11-4-14,8690,16
