コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*5,10)12(1,8)6-(16,13)2(15,9)4-(14,7)(3,11)"
4コーナー,"(*5,10)(1,8,12)6,16(2,13)9(15,4)(14,7)(3,11)"
