券種,組み合わせ,配当,人気
単勝,2,1960,7
複勝,2,610,8
複勝,1,240,4
複勝,4,370,6
枠連,1-2,5960,18
馬連,1-2,7250,22
ワイド,1-2,2310,22
ワイド,2-4,3360,30
ワイド,1-4,1320,15
馬単,2-1,14150,39
3連複,1-2-4,23330,57
3連単,2-1-4,155380,317
