馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゲインサポート,セ4,森一,栗東・斉藤崇,先行,5.7,3,3,障害4歳以上未勝利,13.9,444(-8),京都,34,中4週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
2,2,ヴラディア,牡6,大江圭,美浦・小西,先行,39.2,9,7,障害4歳以上未勝利,13.6,496(-4),新潟,20,中2週,Y,,3,ラブリーデイ,マーベラスサンデー,,
3,3,アンカリング,牝5,水沼,美浦・土田,追込,211.5,12,14,障害4歳以上未勝利,14.6,470(-8),中山,56,中7週,Y,,3,ブラックタイド,Authorized,,
4,3,グローリーアテイン,セ4,金子,美浦・金成,差し,113.9,10,11,4歳以上1勝クラス,35.7,492(+10),新潟,20,中2週,Y,,3,ヴィクトワールピサ,マンハッタンカフェ,,
5,4,ヘヴンリーハンド,セ4,石神深,美浦・武井,差し,12.4,5,6,障害4歳以上未勝利,13.5,512(-6),新潟,21,中2週,Y,,3,オルフェーヴル,Curlin,,
6,4,カイトレッド,牝8,江田勇,美浦・和田雄,,162.1,11,10,障害4歳以上未勝利,13.7,488(+2),新潟,13,中1週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
7,5,ミラキュラスライト,セ6,五十嵐,美浦・萩原,差し,37.0,8,8,,36.8,482(-8),東京,188,中26週,Y,Y,3,エイシンフラッシュ,フジキセキ,,
8,5,スズカハービン,牡5,難波,栗東・高橋忠,差し,4.7,2,4,障害4歳以上未勝利,13.9,468(-2),京都,34,中4週,Y,,3,ハービンジャー,サンデーサイレンス,,
9,6,レッドファーロ,牡6,西谷誠,栗東・松永幹,追込,24.7,7,12,障害4歳以上未勝利,14.4,520(0),京都,34,中4週,Y,,3,ハーツクライ,Orpen,,
10,6,グランナヴィール,牡4,上野,美浦・堀内,先行,7.0,4,4,障害4歳以上未勝利,13.7,556(+6),中山,56,中7週,Y,,3,ゴールドシップ,クロフネ,,
11,7,ホウオウエクレール,牡8,小牧加,栗東・宮,先行,2.1,1,2,障害4歳以上未勝利,13.1,510(0),新潟,28,中3週,Y,,3,ブラックタイド,パラダイスクリーク,,
12,7,クリノゴッホ,セ5,,美浦・岩戸,差し,219.8,13,13,障害4歳以上未勝利,14.4,454(-4),新潟,13,中1週,Y,,3,マツリダゴッホ,Lawman,,
13,8,アルカンサス,牡6,土田,美浦・土田,差し,18.2,6,6,障害4歳以上未勝利,13.9,488(+16),阪神,41,中5週,Y,,3,シルバーステート,Orientate,,B
14,8,オーバーザドリーム,牡5,小野寺,栗東・清水久,差し,241.9,14,10,障害4歳以上未勝利,13.7,466(-6),新潟,21,中2週,Y,,3,ヘニーハウンド,サンデーサイレンス,,
