馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ハピ,牡6,菱田,栗東・大久保,差し,4.8,2,6,,36.1,478(-4),小倉,41,中5週,Y,,3,キズナ,キングカメハメハ,
2,1,マリオロード B,牡6,岩田康,栗東・安達,差し,20.9,10,1,,37.3,502(+8),中京,27,中3週,Y,,3,キタサンブラック,オペラハウス,
3,2,サンマルパトロール,牡5,酒井,栗東・大橋,差し,79.7,14,11,,37.2,492(+6),東京,118,中16週,Y,,3,ビーチパトロール,ゴールドアリュール,
4,2,テーオーパスワード,牡4,松山,栗東・高柳大,差し,3.4,1,1,,36.7,484(+2),中京,217,中30週,Y,Y,2,コパノリッキー,キングカメハメハ,
5,3,リアレスト,牡4,吉村,美浦・尾関,差し,35.8,12,6,,38.0,514(-8),東京,70,中9週,Y,,3,リアルスティール,ワークフォース,
6,3,プリンスミノル,牡6,富田,美浦・中舘,差し,213.5,16,11,,38.0,472(+4),中山,230,中32週,Y,Y,3,ベーカバド,エルコンドルパサー,
7,4,タイセイドレフォン,牡6,田口,栗東・西村,差し,27.5,11,3,,37.8,506(+2),阪神,77,中10週,Y,,3,ドレフォン,トワイニング,
8,4,ヴァンヤール,牡7,北村友,栗東・庄野,差し,10.0,5,2,,36.5,528(-6),阪神,77,中10週,Y,,3,タートルボウル,ブライアンズタイム,
9,5,タクシンイメル,牝4,高倉,栗東・武英,,9.7,4,1,,37.5,480(-6),新潟,28,中3週,Y,,3,サトノダイヤモンド,Birdstone,
10,5,コトホドサヨウニ,牡4,川田,栗東・奥村豊,先行,8.9,3,1,,37.7,500(-8),札幌,14,中1週,Y,,3,シニスターミニスター,ハーツクライ,
11,6,アムールドパリ,牝4,小沢,美浦・稲垣,,17.6,8,1,,36.0,448(-6),東京,119,中16週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,
12,6,ザイツィンガー,牡9,高杉,栗東・牧田,差し,47.0,13,4,,36.9,432(-18),福島,55,中7週,Y,,3,ドリームジャーニー,クロフネ,
13,7,サンデーファンデー B,牡5,角田和,栗東・東田,差し,14.1,7,11,,39.5,524(-8),中京,27,中3週,Y,,3,スズカコーズウェイ,スマートボーイ,
14,7,ペイシャフラワー,牝5,永島,栗東・高橋康,,113.6,15,15,,33.6,476(-2),京都,90,中12週,Y,,3,ニシケンモノノフ,ヴィクトワールピサ,
15,8,リチュアル B,セ6,団野,栗東・田中克,先行,10.1,6,5,,38.8,516(+2),東京,70,中9週,Y,,3,キングカメハメハ,Rockport Harbor,
16,8,ポッドロゴ,牡4,長岡,栗東・西園正,差し,19.2,9,1,,37.6,470(-2),中京,21,中2週,Y,,3,ロゴタイプ,キングカメハメハ,
