コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*6,7)13(2,5)11(12,15)(1,8,16)-10,9,3-414"
4コーナー,"(*6,7)13(2,5,11)(12,15)(1,8,16)(10,9)3,414"
