馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジャスリー,牡5,,美浦・田島,差し,61.4,13,3,,36.2,534(+6),東京,56,中7週,Y,,3,ルーラーシップ,エンパイアメーカー,
2,1,フームスムート,牡8,川須,美浦・水野,差し,109.3,14,3,,37.1,548(+20),京都,34,中4週,Y,,3,トゥザグローリー,ワイルドラッシュ,
3,2,エンヤラヴフェイス,牡4,Ａルメ,栗東・森田,追込,26.1,10,2,,36.4,502(0),中山,27,中3週,Y,,3,エイシンヒカリ,Devil's Bag,
4,2,リンドラゴ B,牡6,北村友,栗東・杉山佳,差し,25.5,9,3,,35.5,474(+4),東京,83,中11週,Y,,3,ミッキーアイル,Sadler's Wells,
5,3,モズミギカタアガリ,牝4,松山,栗東・藤岡,差し,7.7,3,2,,37.6,466(-2),京都,34,中4週,Y,,3,グランプリボス,マンハッタンカフェ,
6,3,シゲルソロソロ B,牝5,鮫島駿,栗東・谷,差し,13.8,5,1,,35.5,476(0),東京,55,中7週,Y,,3,Runhappy,Distorted Humor,
7,4,エイシンレジューム B,牡5,藤岡佑,栗東・中尾,先行,50.4,12,12,,38.4,530(+2),京都,34,中4週,Y,,3,サトノクラウン,キングカメハメハ,
8,4,ラブコメディ B,牝4,坂井,栗東・寺島,先行,17.9,8,1,3歳以上2勝クラス,37.1,458(+16),京都,83,中11週,Y,,3,No Nay Never,Myboycharlie,
9,5,ジョディーズマロン,牡7,横山典,栗東・北出,差し,13.1,4,2,,35.6,476(+12),東京,56,中7週,Y,,3,ディスクリートキャット,サムライハート,
10,5,トーアアイギス,牝4,浜中,美浦・村田,,133.9,15,16,,39.0,480(-2),中山,42,中5週,Y,,3,レッドファルクス,タイキシャトル,
11,6,ヘルモーズ,牡4,Ｍデム,栗東・小林,先行,16.0,6,1,3歳以上2勝クラス,37.1,512(0),京都,69,中9週,Y,,3,モーリス,アグネスタキオン,
12,6,ガンウルフ,牡5,高杉,栗東・藤岡,先行,41.3,11,5,,38.2,498(-4),京都,34,中4週,Y,,3,Gun Runner,A.P. Indy,
13,7,アイファースキャン,牡5,永島,美浦・根本,差し,225.3,16,1,,37.4,496(+8),中京,35,中4週,Y,,3,アイファーソング,スズカマンボ,
14,7,カズゴルティス,牡4,西村淳,栗東・杉山晴,,16.4,7,7,,38.4,512(+8),京都,62,中8週,Y,,3,アルアイン,ウォーエンブレム,
15,8,ローズスター B,牡5,団野,栗東・上村,差し,7.1,2,3,,36.3,464(+8),京都,90,中12週,Y,,3,ドレフォン,ネオユニヴァース,
16,8,コンクイスタ,セ5,川田,栗東・吉岡,先行,2.0,1,2,,36.1,492(+2),東京,69,中9週,Y,,3,ロードカナロア,Pivotal,
