コーナー,通過順
1コーナー,"1,2,6,10(11,12)(5,4,13)(3,9)(7,8)"
2コーナー,"1,2,6,10(11,12)(5,4,13)-9,3,8,7"
3コーナー,"(1,*2,6)10-12(11,13)(4,8)-(7,9)3,5"
4コーナー,"(1,*2,6)10-12(11,13)-(4,8)7,3,9,5"
