着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ローディアマント,セ5,60.0,伴,3:37.3,,6,17.8,13.7,美浦尾関,484(0)
2,8,9,ディナースタ,牡6,60.0,高田,3:37.4,3/4,1,1.7,13.7,栗東辻野,474(-8)
3,6,6,フェーレンベルク,牡5,60.0,上野,3:37.5,1/2,4,11.2,13.7,美浦千葉,476(-6)
4,2,2,レッドバロッサ,セ6,60.0,小牧加,3:37.7,1,2,3.8,13.7,栗東佐藤悠,516(+6)
5,7,8,トーアモルペウス,セ5,60.0,石神深,3:38.0,2,10,169.6,13.8,美浦辻,482(-8)
6,5,5,クラップサンダー,牡6,60.0,黒岩,3:38.8,5,9,116.1,13.8,栗東牧田,462(0)
7,8,10,メイショウアツイタ,牡7,60.0,難波,3:39.1,1.3/4,8,89.1,13.8,栗東高橋忠,508(-2)
8,7,7,ナリノモンターニュ,牡8,60.0,五十嵐,3:39.2,クビ,3,7.7,13.8,美浦上原博,512(+6)
9,4,4,マテンロウジョイ,牡5,60.0,西谷誠,3:40.8,10,5,14.8,13.9,栗東四位,468(-2)
10,1,1,ジーククローネ,セ5,60.0,草野,3:43.4,大,7,22.0,14.1,美浦宮田,450(+2)
